ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
15947	STAD	Aliquot	TCGA-BR-7704-01A-11R-2055-13	3796ed18-1911-4d81-8d69-40bba4542703	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-7704-01A-11R-2055-13.exon.quantification.txt'.	
15948	STAD	Aliquot	TCGA-BR-7704-01A-11R-2055-13	3796ed18-1911-4d81-8d69-40bba4542703	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-7704-01A-11R-2055-13.gene.quantification.txt'.	
15949	STAD	Aliquot	TCGA-BR-7704-01A-11R-2055-13	3796ed18-1911-4d81-8d69-40bba4542703	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-7704-01A-11R-2055-13.spljxn.quantification.txt'.	
28950	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
28951	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
28922	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
28923	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
28924	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
28901	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
28890	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
28879	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
28856	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
28857	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
28858	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
28839	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
28688	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
28689	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
28660	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
28661	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
28662	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
28639	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
28628	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
28617	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
28594	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
28595	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
28596	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
28577	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
28556	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
28557	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
28528	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
28529	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
28530	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
28507	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
28496	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
28485	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
28462	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
28463	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
28464	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
28445	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
23818	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
23819	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
23790	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
23791	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
23792	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
23769	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
23758	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
23747	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
23724	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
23725	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
23726	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
23707	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	11/26/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.11.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
23277	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
23278	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
23249	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
23250	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
23251	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
23228	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
23217	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
23206	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
23183	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
23184	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
23185	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
23166	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	10/22/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.10.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
22090	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.snv.vcf'.	
22091	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.v2.indel.vcf'.	
22062	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.exon.quantification.txt'.	
22063	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.gene.quantification.txt'.	
22064	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.v2.spljxn.quantification.txt'.	
22041	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
22030	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
22019	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8295-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
21996	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.exon.quantification.txt'.	
21997	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.gene.quantification.txt'.	
21998	STAD	Aliquot	TCGA-BR-8295-01A-11R-2343-13	9c2721cf-ca2e-4a60-91c1-1f45cb49bf91	CenterNotification	Item flagged DNU	DCC	09/05/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.9.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8295-01A-11R-2343-13.spljxn.quantification.txt'.	
